"Report: Workstation Report"
"Vendor: Petrel"
"Features: All"
"Locations: All"
"Assets: All"
"Workcenters: All"
"Date Range: 2025-10-01 → 2026-03-31"

"Feature","Date/Bucket","Avg Used (rounded (actual))","Avg Total (rounded (actual))","Max Total","Filtered WS Count","Filtered Workstations","All WS Count","All Workstations"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-16","35 (34.56)","36 (36.00)","36","46","AAAB-INTWS120; AAAB-INTWS125; AAAB-INTWS147; AMDA-INTWS215; AMDA-INTWS217; AMDI-IRSWS026; AMDI-IRSWS041; AMDI-IRSWS057; AMDI-IRSWS058; AMDI-IRSWS066; AMDI-IRSWS082; BLOCK; BRDB-RGLWS003; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS121; DDNB-FRBWS122; DDNI-GEOWS127; DDNI-GEOWS149; DDNI-GEOWS157; DDNI-GEOWS158; DDNI-GEOWS189; DDNI-GEOWS199; DDNI-GEOWS207; DDNI-GEOWS214; DDNI-GEOWS218; DDNI-GEOWS226; DDNI-GEOWS241; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS116; DDNI-KDMWS118; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-NHAWS104; MUMB-INTWS035; MUMB-INTWS100; NAZA-INTWS103; NAZA-INTWS110","46","AAAB-INTWS120; AAAB-INTWS125; AAAB-INTWS147; AMDA-INTWS215; AMDA-INTWS217; AMDI-IRSWS026; AMDI-IRSWS041; AMDI-IRSWS057; AMDI-IRSWS058; AMDI-IRSWS066; AMDI-IRSWS082; BLOCK; BRDB-RGLWS003; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS121; DDNB-FRBWS122; DDNI-GEOWS127; DDNI-GEOWS149; DDNI-GEOWS157; DDNI-GEOWS158; DDNI-GEOWS189; DDNI-GEOWS199; DDNI-GEOWS207; DDNI-GEOWS214; DDNI-GEOWS218; DDNI-GEOWS226; DDNI-GEOWS241; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS116; DDNI-KDMWS118; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-NHAWS104; MUMB-INTWS035; MUMB-INTWS100; NAZA-INTWS103; NAZA-INTWS110"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-17","35 (34.63)","36 (36.00)","36","45","AAAA-INTWS101; AAAA-INTWS102; AAAB-INTWS125; AAAB-INTWS131; AAAB-INTWS135; AAAB-INTWS144; AGTA-INTWS106; AMDI-IRSWS026; AMDI-IRSWS086; CAUA-INTWS103; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS122; DDNI-GEOWS112; DDNI-GEOWS144; DDNI-GEOWS145; DDNI-GEOWS158; DDNI-GEOWS161; DDNI-GEOWS169; DDNI-GEOWS202; DDNI-GEOWS205; DDNI-GEOWS214; DDNI-GEOWS218; DDNI-GEOWSVRC; DDNI-KDMWS058; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS116; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS152; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-NHAWS104; MUMB-INTWS017; MUMB-INTWS035; MUMB-INTWS074; NAZA-INTWS103; RJYB-INTWS003; brdb-intws102; brdb-intws117; brdb-intws148","45","AAAA-INTWS101; AAAA-INTWS102; AAAB-INTWS125; AAAB-INTWS131; AAAB-INTWS135; AAAB-INTWS144; AGTA-INTWS106; AMDI-IRSWS026; AMDI-IRSWS086; CAUA-INTWS103; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS122; DDNI-GEOWS112; DDNI-GEOWS144; DDNI-GEOWS145; DDNI-GEOWS158; DDNI-GEOWS161; DDNI-GEOWS169; DDNI-GEOWS202; DDNI-GEOWS205; DDNI-GEOWS214; DDNI-GEOWS218; DDNI-GEOWSVRC; DDNI-KDMWS058; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS116; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS152; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-NHAWS104; MUMB-INTWS017; MUMB-INTWS035; MUMB-INTWS074; NAZA-INTWS103; RJYB-INTWS003; brdb-intws102; brdb-intws117; brdb-intws148"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-18","35 (34.98)","36 (36.00)","36","46","AAAB-INTWS131; AAAB-INTWS135; AAAB-INTWS144; AMDA-INTWS217; AMDI-IRSWS086; AMDI-IRSWS090; BRDB-RGLWS003; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS114; DDNB-FRBWS122; DDNI-GEOWS112; DDNI-GEOWS118; DDNI-GEOWS127; DDNI-GEOWS144; DDNI-GEOWS145; DDNI-GEOWS158; DDNI-GEOWS161; DDNI-GEOWS162; DDNI-GEOWS189; DDNI-GEOWS202; DDNI-GEOWS218; DDNI-GEOWS235; DDNI-GEOWS249; DDNI-GEOWSVRC; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS118; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS158; DDNI-KDMWS162; DDNI-KDMWS197; MUMB-INTWS017; MUMB-INTWS035; MUMB-INTWS042; MUMB-INTWS074; NAZA-INTWS102; NAZA-INTWS103; NAZA-INTWS110; RJYB-INTWS003","46","AAAB-INTWS131; AAAB-INTWS135; AAAB-INTWS144; AMDA-INTWS217; AMDI-IRSWS086; AMDI-IRSWS090; BRDB-RGLWS003; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS114; DDNB-FRBWS122; DDNI-GEOWS112; DDNI-GEOWS118; DDNI-GEOWS127; DDNI-GEOWS144; DDNI-GEOWS145; DDNI-GEOWS158; DDNI-GEOWS161; DDNI-GEOWS162; DDNI-GEOWS189; DDNI-GEOWS202; DDNI-GEOWS218; DDNI-GEOWS235; DDNI-GEOWS249; DDNI-GEOWSVRC; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS118; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS149; DDNI-KDMWS158; DDNI-KDMWS162; DDNI-KDMWS197; MUMB-INTWS017; MUMB-INTWS035; MUMB-INTWS042; MUMB-INTWS074; NAZA-INTWS102; NAZA-INTWS103; NAZA-INTWS110; RJYB-INTWS003"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-19","34 (34.34)","36 (36.00)","36","40","AAAB-INTWS128; AAAB-INTWS139; AAAB-INTWS144; AGTA-INTWS105; AMDI-IRSWS086; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS122; DDNI-GEOWS134; DDNI-GEOWS141; DDNI-GEOWS144; DDNI-GEOWS146; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS169; DDNI-GEOWS183; DDNI-GEOWS189; DDNI-GEOWS202; DDNI-GEOWS205; DDNI-GEOWS207; DDNI-GEOWS215; DDNI-GEOWS235; DDNI-GEOWS238; DDNI-GEOWS241; DDNI-KDMWS058; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS133; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS162; DDNI-KDMWS186; DDNI-KDMWS197; MUMB-INTWS042; MUMB-INTWS077; MUMB-INTWS100; NAZA-INTWS103; NAZA-INTWS105; RJYB-INTWS003","40","AAAB-INTWS128; AAAB-INTWS139; AAAB-INTWS144; AGTA-INTWS105; AMDI-IRSWS086; DDNB-FRBWS101; DDNB-FRBWS106; DDNB-FRBWS112; DDNB-FRBWS122; DDNI-GEOWS134; DDNI-GEOWS141; DDNI-GEOWS144; DDNI-GEOWS146; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS169; DDNI-GEOWS183; DDNI-GEOWS189; DDNI-GEOWS202; DDNI-GEOWS205; DDNI-GEOWS207; DDNI-GEOWS215; DDNI-GEOWS235; DDNI-GEOWS238; DDNI-GEOWS241; DDNI-KDMWS058; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS133; DDNI-KDMWS135; DDNI-KDMWS142; DDNI-KDMWS162; DDNI-KDMWS186; DDNI-KDMWS197; MUMB-INTWS042; MUMB-INTWS077; MUMB-INTWS100; NAZA-INTWS103; NAZA-INTWS105; RJYB-INTWS003"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-20","5 (4.83)","36 (36.00)","36","7","AAAA-INTWS102; AMDI-IRSWS083; AMDI-IRSWS090; DDNI-GEOWS144; DDNI-GEOWS235; DDNI-KDMWS135; MUMB-INTWS017","7","AAAA-INTWS102; AMDI-IRSWS083; AMDI-IRSWS090; DDNI-GEOWS144; DDNI-GEOWS235; DDNI-KDMWS135; MUMB-INTWS017"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-21","2 (1.80)","36 (36.00)","36","2","AMDI-IRSWS083; DDNI-KDMWS135","2","AMDI-IRSWS083; DDNI-KDMWS135"
"Petrel_432614129_MAAEOQhBPuYQA","2025-12-22","36 (35.92)","36 (36.00)","36","42","AAAA-INTWS102; AAAB-INTWS107; AAAB-INTWS108; AAAB-INTWS120; AAAB-INTWS128; AAAB-INTWS139; AAAB-INTWS144; AAAB-RGLWS102; AMDI-IRSWS057; AMDI-IRSWS086; DDNB-FRBWS111; DDNB-FRBWS112; DDNI-GEOWS112; DDNI-GEOWS127; DDNI-GEOWS134; DDNI-GEOWS144; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS169; DDNI-GEOWS189; DDNI-GEOWS199; DDNI-GEOWS205; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-GEOWS218; DDNI-GEOWS238; DDNI-GEOWS241; DDNI-GEOWS242; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS152; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-BSAWS104; MUMB-INTWS035; brdb-intws102; brdb-intws125","42","AAAA-INTWS102; AAAB-INTWS107; AAAB-INTWS108; AAAB-INTWS120; AAAB-INTWS128; AAAB-INTWS139; AAAB-INTWS144; AAAB-RGLWS102; AMDI-IRSWS057; AMDI-IRSWS086; DDNB-FRBWS111; DDNB-FRBWS112; DDNI-GEOWS112; DDNI-GEOWS127; DDNI-GEOWS134; DDNI-GEOWS144; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS169; DDNI-GEOWS189; DDNI-GEOWS199; DDNI-GEOWS205; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-GEOWS218; DDNI-GEOWS238; DDNI-GEOWS241; DDNI-GEOWS242; DDNI-KDMWS054; DDNI-KDMWS058; DDNI-KDMWS113; DDNI-KDMWS114; DDNI-KDMWS115; DDNI-KDMWS119; DDNI-KDMWS135; DDNI-KDMWS152; DDNI-KDMWS158; DDNI-KDMWS197; MUMA-BSAWS104; MUMB-INTWS035; brdb-intws102; brdb-intws125"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-01","8 (8.41)","10 (10.00)","10","12","AMDI-IRSWS081; DDNB-FRBWS106; DDNB-FRBWS111; DDNI-GEOWS122; DDNI-GEOWS146; DDNI-GEOWS183; DDNI-KDMWS115; DDNI-KDMWS116; DDNI-KDMWS142; DDNI-KDMWSE03; KKDA-INTWS102; RJYB-INTWS002","12","AMDI-IRSWS081; DDNB-FRBWS106; DDNB-FRBWS111; DDNI-GEOWS122; DDNI-GEOWS146; DDNI-GEOWS183; DDNI-KDMWS115; DDNI-KDMWS116; DDNI-KDMWS142; DDNI-KDMWSE03; KKDA-INTWS102; RJYB-INTWS002"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-02","1 (1.02)","10 (10.00)","10","1","DDNI-GEOWS113","1","DDNI-GEOWS113"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-03","9 (9.39)","10 (10.00)","10","10","AAAB-INTWS139; AGTA-INTWS105; AMDI-IRSWS055; DDNI-GEOWS112; DDNI-GEOWS181; DDNI-GEOWS235; DDNI-KDMWS114; MUMA-MHAWS112; MUMB-INTWS046; MUMB-INTWS053","10","AAAB-INTWS139; AGTA-INTWS105; AMDI-IRSWS055; DDNI-GEOWS112; DDNI-GEOWS181; DDNI-GEOWS235; DDNI-KDMWS114; MUMA-MHAWS112; MUMB-INTWS046; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-04","1 (1.40)","10 (10.00)","10","2","AMDI-IRSWS090; DDNI-GEOWS226","2","AMDI-IRSWS090; DDNI-GEOWS226"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-05","1 (1.23)","10 (10.00)","10","1","DDNI-GEOWS226","1","DDNI-GEOWS226"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-06","10 (9.78)","10 (10.00)","10","12","AMDI-IRSWS027; BOKA-INTWS101; DDNI-GEOWS207; DDNI-GEOWS226; DDNI-GEOWS242; DDNI-KDMWS114; DDNI-KDMWS150; DDNI-KDMWS151; DDNI-KDMWS153; DDNI-KDMWS194; brdb-intws144; brdb-intws148","12","AMDI-IRSWS027; BOKA-INTWS101; DDNI-GEOWS207; DDNI-GEOWS226; DDNI-GEOWS242; DDNI-KDMWS114; DDNI-KDMWS150; DDNI-KDMWS151; DDNI-KDMWS153; DDNI-KDMWS194; brdb-intws144; brdb-intws148"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-07","10 (9.65)","10 (10.00)","10","14","AMDI-IRSWS055; AMDI-IRSWS085; AMDI-IRSWS089; DDNI-GEOWS145; DDNI-GEOWS146; DDNI-GEOWS173; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS242; DDNI-KDMWS152; DDNI-KDMWS153; MUMB-INTWS046; MUMB-INTWS053; RJYB-INTWS012","14","AMDI-IRSWS055; AMDI-IRSWS085; AMDI-IRSWS089; DDNI-GEOWS145; DDNI-GEOWS146; DDNI-GEOWS173; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS242; DDNI-KDMWS152; DDNI-KDMWS153; MUMB-INTWS046; MUMB-INTWS053; RJYB-INTWS012"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-08","10 (9.73)","10 (10.00)","10","13","AAAB-INTWS110; AAAB-INTWS111; AMDI-IRSWS055; DDNB-FRBWS116; DDNB-FRBWS121; DDNI-GEOWS184; DDNI-GEOWS204; DDNI-KDMWS143; DDNI-KDMWS150; MUMB-INTWS046; MUMB-INTWS053; NAZA-INTWS108; chnb-intws028","13","AAAB-INTWS110; AAAB-INTWS111; AMDI-IRSWS055; DDNB-FRBWS116; DDNB-FRBWS121; DDNI-GEOWS184; DDNI-GEOWS204; DDNI-KDMWS143; DDNI-KDMWS150; MUMB-INTWS046; MUMB-INTWS053; NAZA-INTWS108; chnb-intws028"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-09","10 (9.90)","10 (10.00)","10","13","AAAB-INTWS110; AAAB-INTWS111; AAAB-INTWS112; AAAB-INTWS119; AMDI-IRSWS036; DDNB-FRBWS114; DDNB-FRBWS116; DDNB-FRBWS121; DDNI-GEOWSVRC; DDNI-KDMWS142; DDNI-KDMWS143; DDNI-KDMWS152; MUMB-INTWS053","13","AAAB-INTWS110; AAAB-INTWS111; AAAB-INTWS112; AAAB-INTWS119; AMDI-IRSWS036; DDNB-FRBWS114; DDNB-FRBWS116; DDNB-FRBWS121; DDNI-GEOWSVRC; DDNI-KDMWS142; DDNI-KDMWS143; DDNI-KDMWS152; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-10","10 (9.59)","10 (10.00)","10","11","AAAB-INTWS110; AAAB-INTWS111; AMDI-IRSWS055; DDNB-FRBWS121; DDNI-KDMWS142; DDNI-KDMWS151; KKDA-INTWS102; MUMB-INTWS053; brdb-intws141; brdb-intws148; brdb-intws149","11","AAAB-INTWS110; AAAB-INTWS111; AMDI-IRSWS055; DDNB-FRBWS121; DDNI-KDMWS142; DDNI-KDMWS151; KKDA-INTWS102; MUMB-INTWS053; brdb-intws141; brdb-intws148; brdb-intws149"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-11","1 (1.00)","10 (10.00)","10","1","AMDI-IRSWS090","1","AMDI-IRSWS090"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-12","2 (1.85)","10 (10.00)","10","2","AMDI-IRSWS090; DDNI-GEOWS234","2","AMDI-IRSWS090; DDNI-GEOWS234"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-13","10 (9.75)","10 (10.00)","10","13","AAAB-INTWS111; AAAB-INTWS112; AMDI-IRSWS059; AMDI-IRSWS081; DDNB-FRBWS109; DDNI-GEOWS122; DDNI-GEOWS173; DDNI-GEOWS189; DDNI-GEOWS207; DDNI-KDMWS141; DDNI-KDMWS158; DDNI-KDMWS194; MUMB-INTWS053","13","AAAB-INTWS111; AAAB-INTWS112; AMDI-IRSWS059; AMDI-IRSWS081; DDNB-FRBWS109; DDNI-GEOWS122; DDNI-GEOWS173; DDNI-GEOWS189; DDNI-GEOWS207; DDNI-KDMWS141; DDNI-KDMWS158; DDNI-KDMWS194; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-14","9 (9.36)","10 (10.00)","10","14","AMDI-IRSWS084; DDNI-GEOWS146; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-GEOWS234; DDNI-KDMWS141; DDNI-KDMWS154; DDNI-KDMWS194; DDNI-KDMWS197; DDNI-KDMWSR06; MUMB-INTWS053; MUMB-INTWS100; NAZA-INTWS112; RJYA-INTWS102","14","AMDI-IRSWS084; DDNI-GEOWS146; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-GEOWS234; DDNI-KDMWS141; DDNI-KDMWS154; DDNI-KDMWS194; DDNI-KDMWS197; DDNI-KDMWSR06; MUMB-INTWS053; MUMB-INTWS100; NAZA-INTWS112; RJYA-INTWS102"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-15","10 (9.57)","10 (10.00)","10","11","AAAB-INTWS110; AAAB-INTWS112; AAAB-INTWS120; AMDI-IRSWS063; AMDI-IRSWS085; DDNI-GEOWS113; DDNI-GEOWS158; DDNI-GEOWS204; DDNI-KDMWS141; DDNI-KDMWSR06; MUMB-INTWS053","11","AAAB-INTWS110; AAAB-INTWS112; AAAB-INTWS120; AMDI-IRSWS063; AMDI-IRSWS085; DDNI-GEOWS113; DDNI-GEOWS158; DDNI-GEOWS204; DDNI-KDMWS141; DDNI-KDMWSR06; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-16","10 (9.75)","10 (10.00)","10","15","AAAB-INTWS112; DDNI-GEOWS113; DDNI-GEOWS169; DDNI-GEOWS173; DDNI-GEOWS233; DDNI-GEOWS234; DDNI-KDMWS149; DDNI-KDMWS151; DDNI-KDMWS154; DDNI-KDMWS194; JDHF-INTWS101; MUMB-INTWS046; MUMB-INTWS053; MUMB-INTWS080; MUMB-INTWS096","15","AAAB-INTWS112; DDNI-GEOWS113; DDNI-GEOWS169; DDNI-GEOWS173; DDNI-GEOWS233; DDNI-GEOWS234; DDNI-KDMWS149; DDNI-KDMWS151; DDNI-KDMWS154; DDNI-KDMWS194; JDHF-INTWS101; MUMB-INTWS046; MUMB-INTWS053; MUMB-INTWS080; MUMB-INTWS096"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-17","10 (9.68)","10 (10.00)","10","13","AAAB-INTWS111; AAAB-INTWS112; AMDI-IRSWS059; DDNI-GEOWS122; DDNI-GEOWS146; DDNI-GEOWS234; DDNI-GEOWS245; DDNI-KDMWS154; MUMB-INTWS046; MUMB-INTWS053; MUMB-INTWS063; MUMB-INTWS080; MUMB-INTWS096","13","AAAB-INTWS111; AAAB-INTWS112; AMDI-IRSWS059; DDNI-GEOWS122; DDNI-GEOWS146; DDNI-GEOWS234; DDNI-GEOWS245; DDNI-KDMWS154; MUMB-INTWS046; MUMB-INTWS053; MUMB-INTWS063; MUMB-INTWS080; MUMB-INTWS096"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-18","1 (1.13)","10 (10.00)","10","1","DDNI-GEOWS207","1","DDNI-GEOWS207"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-19","2 (1.86)","10 (10.00)","10","2","DDNI-GEOWS144; DDNI-GEOWS207","2","DDNI-GEOWS144; DDNI-GEOWS207"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-20","1 (1.00)","10 (10.00)","10","0","","0",""
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-21","10 (9.65)","10 (10.00)","10","11","AMDA-INTWS245; AMDI-IRSWS055; AMDI-IRSWS096; DDNI-GEOWS144; DDNI-KDMWS151; DDNI-KDMWS154; DDNI-KDMWS166; DDNI-KDMWS167; KOLB-INTWS217; MUMB-INTWS053; brdb-intws141","11","AMDA-INTWS245; AMDI-IRSWS055; AMDI-IRSWS096; DDNI-GEOWS144; DDNI-KDMWS151; DDNI-KDMWS154; DDNI-KDMWS166; DDNI-KDMWS167; KOLB-INTWS217; MUMB-INTWS053; brdb-intws141"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-22","10 (9.72)","10 (10.00)","10","9","DDNI-GEOWS112; DDNI-GEOWS144; DDNI-GEOWS217; DDNI-KDMWS151; DDNI-KDMWS152; DDNI-KDMWS166; DDNI-KDMWS167; KOLB-INTWS217; MUMB-INTWS053","9","DDNI-GEOWS112; DDNI-GEOWS144; DDNI-GEOWS217; DDNI-KDMWS151; DDNI-KDMWS152; DDNI-KDMWS166; DDNI-KDMWS167; KOLB-INTWS217; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-23","1 (1.48)","10 (10.00)","10","1","AAAB-INTWS112","1","AAAB-INTWS112"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-24","10 (9.73)","10 (10.00)","10","11","AGTA-INTWS107; DDNI-GEOWS112; DDNI-GEOWS113; DDNI-GEOWS141; DDNI-GEOWS144; DDNI-GEOWS146; DDNI-GEOWS189; DDNI-GEOWS215; DDNI-GEOWS233; DDNI-GEOWS234; MUMB-INTWS053","11","AGTA-INTWS107; DDNI-GEOWS112; DDNI-GEOWS113; DDNI-GEOWS141; DDNI-GEOWS144; DDNI-GEOWS146; DDNI-GEOWS189; DDNI-GEOWS215; DDNI-GEOWS233; DDNI-GEOWS234; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-25","1 (1.00)","10 (10.00)","10","0","","0",""
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-26","1 (1.20)","10 (10.00)","10","2","AAAB-NAZWS001; DDNI-GEOWS144","2","AAAB-NAZWS001; DDNI-GEOWS144"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-27","9 (9.47)","10 (10.00)","10","10","AAAB-INTWS125; DDNB-FRBWS117; DDNI-GEOWS122; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS236; DDNI-KDMWS113; DDNI-KDMWS162; KOLB-INTWS214; MUMB-INTWS053","10","AAAB-INTWS125; DDNB-FRBWS117; DDNI-GEOWS122; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS236; DDNI-KDMWS113; DDNI-KDMWS162; KOLB-INTWS214; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-28","10 (9.77)","10 (10.00)","10","10","AGTA-INTWS106; DDNI-GEOWS173; DDNI-GEOWS202; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-KDMWS162; DDNI-KDMWS167; MUMA-MHAWS112; MUMB-INTWS053","10","AGTA-INTWS106; DDNI-GEOWS173; DDNI-GEOWS202; DDNI-GEOWS204; DDNI-GEOWS207; DDNI-GEOWS217; DDNI-KDMWS162; DDNI-KDMWS167; MUMA-MHAWS112; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-29","9 (9.12)","10 (10.00)","10","9","DDNB-FRBWS111; DDNI-GEOWS202; DDNI-GEOWS207; DDNI-GEOWS210; DDNI-GEOWS235; DDNI-KDMWS114; DDNI-KDMWS167; DDNI-KDMWS185; MUMB-INTWS053","9","DDNB-FRBWS111; DDNI-GEOWS202; DDNI-GEOWS207; DDNI-GEOWS210; DDNI-GEOWS235; DDNI-KDMWS114; DDNI-KDMWS167; DDNI-KDMWS185; MUMB-INTWS053"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-30","10 (9.87)","10 (10.00)","10","12","AAAB-NAZWS001; AMDA-INTWS217; AMDI-IRSWS026; AMDI-IRSWS036; DDNI-GEOWS141; DDNI-GEOWS207; DDNI-GEOWS218; DDNI-GEOWSVRC; MUMB-INTWS053; MUMB-INTWS100; brdb-intws148; brdb-intws149","12","AAAB-NAZWS001; AMDA-INTWS217; AMDI-IRSWS026; AMDI-IRSWS036; DDNI-GEOWS141; DDNI-GEOWS207; DDNI-GEOWS218; DDNI-GEOWSVRC; MUMB-INTWS053; MUMB-INTWS100; brdb-intws148; brdb-intws149"
"Petrel_442614129_MAAEOQhBPuRQA","2025-10-31","10 (9.80)","10 (10.00)","10","12","AMDI-IRSWS085; DDNI-GEOWS112; DDNI-GEOWS127; DDNI-GEOWS204; DDNI-GEOWS242; DDNI-KDMWS154; MUMB-INTWS053; MUMB-INTWS100; NAZA-INTWS103; brdb-intws141; brdb-intws148; brdb-intws149","12","AMDI-IRSWS085; DDNI-GEOWS112; DDNI-GEOWS127; DDNI-GEOWS204; DDNI-GEOWS242; DDNI-KDMWS154; MUMB-INTWS053; MUMB-INTWS100; NAZA-INTWS103; brdb-intws141; brdb-intws148; brdb-intws149"
"Petrel_442614129_MAAEOQhBPuRQA","2025-11-01","3 (3.04)","10 (10.00)","10","3","DDNI-GEOWS207; DDNI-GEOWS233; DDNI-GEOWS234","3","DDNI-GEOWS207; DDNI-GEOWS233; DDNI-GEOWS234"
"Petrel_442614129_MAAEOQhBPuRQA","2025-11-02","2 (1.76)","10 (10.00)","10","3","AMDA-INTWS228; AMDI-IRSWS085; DDNI-GEOWS233","3","AMDA-INTWS228; AMDI-IRSWS085; DDNI-GEOWS233"
"Petrel_442614129_MAAEOQhBPuRQA","2025-11-03","10 (9.52)","10 (10.00)","10","13","AGTA-INTWS101; AMDI-IRSWS036; DDNB-FRBWS111; DDNI-GEOWS127; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS204; DDNI-GEOWS217; DDNI-KDMWS185; DDNI-KDMWS914; KKDA-INTWS103; MUMB-INTWS053; brdb-intws149","13","AGTA-INTWS101; AMDI-IRSWS036; DDNB-FRBWS111; DDNI-GEOWS127; DDNI-GEOWS149; DDNI-GEOWS158; DDNI-GEOWS204; DDNI-GEOWS217; DDNI-KDMWS185; DDNI-KDMWS914; KKDA-INTWS103; MUMB-INTWS053; brdb-intws149"
